id,tanggal,platform,link url,teks,label,unnamed: 6,label.1,ciri-ciri kalimat,contoh,panjang_teks,jumlah_kata,teks_clean
445,24/11/2024,X / Twitter,https://x.com/kompascom/status/1860482946043711656,"Mendikdasmen Prof. Abdul Mu'ti mengatakan, saat ini pihaknya masih mengkaji lebih lanjut mengenai langkah kebijakan terkait PPDB. | #PPDB #Zonasi #GibranRakabumingRaka https://t.co/Pt6OIGLlWH",Netral,,,,,191,22,mendikdasmen prof abdul kata pihak kaji lanjut kena langkah bijak kait ppdb
446,26/01/2025,X / Twitter,https://x.com/tempodotco/status/1883347982680195539,"PPDB Zonasi yang Baru Kementerian Pendidikan Dasar dan Menengah bakal mengubah istilah penerimaan peserta didik baru (PPDB) dengan sistem penerimaan murid baru (SPMB). Seiring dengan hal itu, jalur zonasi dalam sistem tersebut juga akan mengalami perubahan istilah menjadi sistem domisili. Sistem itu dibuat untuk menghilangkan praktik lancung yang selama ini terjadi, salah satunya dengan modus titip kartu keluarga. Bagaimana perbedaan sistem zonasi yang baru ini dengan sebelumnya? #Tempoharian terbit empat kali sehari dalam bentuk digital. Baca di https://t.co/MR22quwcLm. #TempoHarian #TempoPlus",Netral,,,,,601,80,ppdb zonasi baru menteri didik dasar tengah bakal ubah istilah terima serta didik baru ppdb sistem terima murid baru spmb iring jalur zonasi sistem sebut alami ubah istilah jadi sistem domisili sistem buat hilang praktik lancung lama jadi salah satu modus titip kartu keluarga bagaimana beda sistem zonasi baru belum terbit empat kali hari bentuk digital baca
447,17/09/2023,X / Twitter,https://x.com/tempodotco/status/1703307854403551603,"Soal PPDB Zonasi, Irjen Kemendikbud Soroti Soal Lambatnya Sosialisasi #TempoTekno https://t.co/krI3tRluqk",Netral,,,,,105,11,soal ppdb zonasi irjen kemendikbud sorot soal lambat sosialisasi
448,29/07/2023,X / Twitter,https://x.com/kompascom/status/1685302686114267137,"Mendikbud Ristek Nadiem Makarim sebut kebijakan PPDB lewat zonasi bukan kebijakan yang dibuat olehnya. Tapi, kebijakan di masa Muhadjir Effendy https://t.co/gRgVDYx09q",Netral,,,,,167,21,mendikbud ristek nadiem makarim sebut bijak ppdb lewat zonasi bijak buat oleh bijak masa muhadjir effendy
449,29/09/2023,X / Twitter,https://x.com/liputan6dotcom/status/1707675393900356012,"5 Calo PPDB Zonasi di Kota Bogor Jadi Tersangka, Patok Tarif hingga Rp13 Juta https://t.co/7UcysLlH9Y",Negatif,,,,,101,15,calo ppdb zonasi kota bogor sangka patok tarif hingga juta
450,25/01/2025,X / Twitter,https://x.com/kompascom/status/1883098288259522575,"PPDB Zonasi Diganti Domisili, Tak Lagi Pakai KK Baca di https://t.co/APcRhw437t https://t.co/NNGjWYfaIw",Netral,,,,,103,12,ppdb zonasi ganti domisili tak pakai baca
451,28/10/2024,X / Twitter,https://x.com/ferrykoto/status/1850812547575992345,"Lha, ini hal menarik kedua. Coba kirim datanya mas, sekolah apa dan dimana? Temuan sy justru PPDB Zonasi itu membuat swasta jadi akan banyak pendaftar. Makanya 2019, ibu2 yg wadul ke saya di Surabaya, acap katakan ""Ini karena Mendikbudnya dari Muhammadiyah, makanya dibuat PPDB Zonasi, agar SMPM/SMAM yg ada di setiap ranting jadi ramai"". Saya ketawa saja dg duga2an begitu, namanya Ibu2 yg lagi khawatir anaknya tak dapat sekolah.",Netral,,,,,431,69,lha tarik dua coba kirim data mas sekolah apa temu justru ppdb zonasi buat swasta banyak daftar makanya ibu wadul surabaya acap kata mendikbudnya muhammadiyah makanya buat ppdb zonasi smpm smam ranting ramai ketawa duga nama ibu khawatir anak tak sekolah
452,2024-06-12 00:00:00,X / Twitter,https://x.com/smpantura/status/1864904412977860869,Maraknya pro dan kontra kebijakan sistem zonasi pada penerimaan peserta didik baru (PPDB) mendapat perhatian dari sejumlah pihak. https://t.co/u0ga2l4dd0 #ppdb #zonasi #smartclassroom #dprdtegal,Netral,,,,,194,23,marak pro kontra bijak sistem zonasi terima serta didik baru ppdb dapat perhati jumlah pihak
453,27/11/2024,X / Twitter,https://x.com/detikcom/status/1861677589804265640,"Mendikdasmen bahas secara khusus soal PPDB zonasi dengan Presiden Prabowo. Ia menyebut, zonasi akan dibahas dan diputuskan pada sidang kabinet. Via @detik_edu https://t.co/SBA0B90j2K",Netral,,,,,182,23,mendikdasmen bahas khusus soal ppdb zonasi presiden prabowo sebut zonasi bahas putus sidang kabinet
454,2024-11-12 00:00:00,X / Twitter,https://x.com/03__nakula/status/1866644742790058145,Setuju nggak PPDB sistem Zonasi dihapus.,Netral,,,,,40,6,tuju ppdb sistem zonasi hapus
455,2024-05-07 00:00:00,X / Twitter,https://x.com/P3gEl/status/1809101208595886473,"Rumah di depan mata ditolak PPDB zonasi, aihhh.....kurang apa coba ini zonasi 😮‍💨 https://t.co/BXYYPrmhHm",Negatif,,,,,105,14,rumah depan mata tolak ppdb zonasi aihhh kurang apa coba zonasi
456,20/12/2019,X / Twitter,https://x.com/kompascom/status/1207829994648399873,"Meski tetap menggunakan sistem zonasi, PPDB 2020 memiiliki perubahan signifikan. Berikut perbedaan zonasi PPDB 2019 dan 2020. https://t.co/pRZZoT9rjE",Netral,,,,,149,18,meski tetap guna sistem zonasi ppdb memiiliki ubah signifikan ikut beda zonasi ppdb
457,2019-05-09 00:00:00,X / Twitter,https://x.com/republikaonline/status/1169582356367175680,Sebanyak 23 laporan dugaan kecurangan diterima KPAI terkait PPDB Zonasi https://t.co/4NpiGQMdHf,Negatif,,,,,95,11,banyak lapor duga curang terima kpai kait ppdb zonasi
458,24/11/2024,X / Twitter,https://x.com/detikcom/status/1860730099928010885,Wakil Presiden Gibran Rakabuming Raka meminta Mendikdasmen Abdul Mu'ti hapus kebijakan PPDB dengan sistem zonasi. Merespons itu Ombudsman justru menilai sistem zonasi masih sangat relevan untuk pemerataan pendidikan. #detikcom #PPDB #Zonasi #Pendidkan https://t.co/3GjlfMeLQX,Netral,,,,,275,33,wakil presiden gibran rakabuming raka minta mendikdasmen abdul hapus bijak ppdb sistem zonasi respons ombudsman justru nilai sistem zonasi sangat relevan perata didik
459,15/07/2025,X / Twitter,https://x.com/Mdy_Asmara1701/status/1945089539472589165,"Emang banyak keluhan sih soal PPDB ini.. Mulai dari zonasi, umur, KK belum setahun juga nggak bisa 🤔 Ada yang mengalami? https://t.co/uNDOYSJIJ0",Negatif,,,,,144,22,banyak keluh soal ppdb mulai zonasi umur tahun alami
460,22/06/2026,X / Twitter,https://x.com/parademitr/status/2069044960498679918,"#PGSUS | ~183 TL — Kritik Eşikte Son 10 günde güzel bir toparlanma geldi, EMA'lar yükseliş sıralı, fiyat VWAP üzerinde — buraya kadar her şey düzgün. Ama Stochastic aşırı alımdan aşağı kırdı, RSI bearish uyumsuzluk veriyor ve en önemlisi hacim ortalamanın yarısından az — bu ralliye katılım zayıf, yukarı hareket güvenilmez görünüyor. Destek: 179 TL kritik, burası kırılırsa 175 TL'ye kadar geri çekilme masada. Direnç: 188 TL düşen direnç çizgisi, hacimli kapanış olmadan orası geçilmez. https://t.co/68II353i26 #PGSUS #THYAO #TAVHL #Borsa #TeknikAnaliz #Parademi",Netral,,,,,564,82,kritik eikte son gnde gzel bir toparlanma geldi ema lar ykseli sral fiyat vwap zerinde buraya kadar her dzgn ama stochastic almdan krd rsi bearish uyumsuzluk veriyor nemlisi hacim ortalamann yarsndan ralliye katlm zayf yukar hareket gvenilmez grnyor destek kritik buras krlrsa kadar geri ekilme masada diren den diren izgisi hacimli kapan olmadan oras geilmez
461,21/10/2024,X / Twitter,https://x.com/gitaputrid/status/1848180570666541409,"Disagree on this. He has plenty of flaws and definitely not the best but the Satgas TPKS, PPDB Zonasi and Kampus Merdeka specifically the progrqm where students from different university able to learn from other institution is quite a breakthrough. Give credit when credit is due.",Positif,,,,,280,46,disagree this has plenty flaws and definitely not the best but the satgas tpks ppdb zonasi and kampus merdeka specifically the progrqm where students from different university able learn from other institution quite breakthrough give credit when credit due
463,18/10/2021,X / Twitter,https://x.com/schfess/status/1450078728768274434,Sch! Sistem zonasi yang sebenarnya 😭 https://t.co/NgaSumxmJI,Negatif,,,,,60,7,sch sistem zonasi benar
464,25/06/2026,X / Twitter,https://x.com/hutaobdg/status/2069998387047674335,"Aku memilih ""#MelintasiDimensi"" untuk #EksplorasiRoscaelifer! Zenless Zone Zero Versi 3.0 telah hadir! Unduh: https://t.co/a7Cw52ksn1 #zzzero",Netral,,,,,141,15,aku pilih zenless zone zero versi hadir unduh
468,21/06/2026,X / Twitter,https://x.com/disway_update/status/2068572247049310436,"Catatan Egy Massadiah Letnan Jenderal TNI (Purn) Ahmad Rizal Ramdhani Dalam tradisi lama dunia militer, korps zeni sering disebut sebagai “penakluk sunyi.” #AhmadRizalRamdhani #CatatanEgyMassadiah #IntelejendanTeritorialPangan #Disway https://t.co/JHpdFuxgs4",Netral,,,,,258,27,catat egy massadiah letnan jenderal tni purn ahmad rizal ramdhani tradisi lama dunia militer korps zeni sering sebut takluk sunyi
469,23/06/2026,X / Twitter,https://x.com/kharinadia/status/2069463926258188764,gw yang mau belajar sabar:🧍🏻‍♀️😊 gw yang tiba-tiba keinget sistem zonasi: 🤾🏻‍♀️🤬👿🥊💩👻👹,Negatif,,,,,85,12,mau ajar sabar tiba tiba keinget sistem zonasi
471,27/04/2021,X / Twitter,https://x.com/schfess/status/1386933406122926084,sch! drop your opini about ' sistem zonasi ' https://t.co/9QTN0PhYVT,Netral,,,,,68,10,sch drop your opini about sistem zonasi
472,26/02/2026,X / Twitter,https://x.com/worksfess/status/2027000733959119180,Work! Kayaknya kita butuh kerja sistem zonasi biar ga tua dijalan,Netral,,,,,65,11,work kayak butuh kerja sistem zonasi biar tua jalan
473,24/12/2022,X / Twitter,https://x.com/worksfess/status/1606666137034690560,"kalo sekolah aja pake sistem zonasi, kenapa kerja ga pake sistem zonasi ya? kasian banyak yg ngerantau work! https://t.co/PbZBraS95G",Netral,,,,,132,19,sekolah pake sistem zonasi kerja pake sistem zonasi kasi banyak ngerantau work
474,24/06/2026,X / Twitter,https://x.com/dresv/status/2069851876833853910,dua orderan tengah malem ini ☝️ yang mau beli theme line tema/sticker/emoji bisa ke aku yh 🙂‍↕️ t. jual wts coin koin zonauang — pricelist 🍓 50coin = 10.000 100coin = 20.000 150coin = 30.000 ☘️ LINE: https://t.co/BhRaW3zjPn 🌱 WhatsApp: https://t.co/RyuVNHFfmU https://t.co/qzu8rrRYSu,Netral,,,,,283,42,order tengah malem mau beli theme line tema sticker emoji aku jual wts coin koin zonauang pricelist coin coin coin line whatsapp
475,16/10/2023,X / Twitter,https://x.com/RidhaIntifadha/status/1713889323857461631,"Syarat umur ga masuk sistem zonasi, akhirnya bisa daftar dengan jalur prestasi melalui pengalaman. Ini pada ngomongin sistem penerimaan peserta didik baru (PPDB) kan?",Netral,,,,,166,24,syarat umur masuk sistem zonasi akhir daftar jalur prestasi lalu alam ngomongin sistem terima serta didik baru ppdb
476,21/11/2024,X / Twitter,https://x.com/CNNIndonesia/status/1859518376290525618,Gibran Perintahkan Mendikdasmen Hapus Sistem Zonasi https://t.co/wg3dU74zYW,Netral,,,,,75,7,gibran perintah mendikdasmen hapus sistem zonasi
477,28/02/2024,X / Twitter,https://x.com/ajiehatadji/status/1762640562224828680,"Indonesia emang udah masuk darurat pendidikan. - gaji pendidik murah - kurikulum ga pernah komprehensif - kurikulum ga punya visi nasional, tiap periode ganti kurikulum - akhirnya darurat membaca dan memahami bacaan - sistem zonasi ga jelas",Negatif,,,,,240,37,indonesia masuk darurat didik gaji didik murah kurikulum pernah komprehensif kurikulum punya visi nasional tiap periode ganti kurikulum akhir darurat baca paham baca sistem zonasi jelas
478,2026-02-04 00:00:00,X / Twitter,https://x.com/Txtdariiugm/status/2039735490837123497,"Jalur elite idaman mertua versi Jogja, spemma - teladan/padmanaba - ugm versi Jakarta - smp 115 - sma 8 - ui/itb versi Bandung - smp 5 - sma 3/5 - itb Kalo kata orang-orang, anak teladan masuk ugm udah kaya pindah kelas doang. Tapi pipeline kaya gini masih berlaku ga sih pas sistem zonasi?",Netral,,,,,290,54,jalur elite idam mertua versi jogja spemma teladan padmanaba ugm versi jakarta smp sma itb versi bandung smp sma itb kata orang orang anak teladan masuk ugm kaya pindah kelas doang pipeline kaya laku pas sistem zonasi
479,2023-09-08 00:00:00,X / Twitter,https://x.com/NenkMonica/status/1689288945270456320,Kalo Koruptor dihukum dg memakai Hukum Adat masing2 asal daerah si koruptor setuju gak ya ? Jangan PPDB saja yg pakai Sistem Zonasi 😃 https://t.co/dSodd1qwLA,Netral,,,,,157,25,koruptor hukum pakai hukum adat masing asal daerah koruptor tuju jangan ppdb pakai sistem zonasi
480,2023-08-11 00:00:00,X / Twitter,https://x.com/worksfess/status/1722229996092354865,"work! // nganggur ini buat jobseeker ama rekruter kagak mau pake sistem zonasi apa ? wkwk capek banget, giliran kandidat di jakarta dapet loker di bekasi tanggerang bogor dll. dan sebaliknya dom bekasi tanggerang depok bogor dll malah dapet di jakarta ku menangis 😭",Netral,,,,,265,44,work nganggur buat jobseeker ama rekruter kagak mau pake sistem zonasi apa wkwk capek gilir kandidat jakarta dapet loker bekas tanggerang bogor balik dom bekas tanggerang depok bogor malah dapet jakarta menang
481,26/08/2024,X / Twitter,https://x.com/ainascnrrmt/status/1828032550893392372,Pake sistem zonasi kah jot? Wkwkwk https://t.co/KCQC1vCjN6,Netral,,,,,58,7,pake sistem zonasi jot wkwkwk
482,21/06/2024,X / Twitter,https://x.com/kompascom/status/1804140542139469971,Sejumlah orang tua di Bogor mendatangi SMAN 3 Kota Bogor pada Kamis (20/6) karena tidak terima dengan hasil PPDB sistem zonasi. Mereka menduga adanya kecurangan menumpang KK dan jarak yang lebih jauh diterima di sistem zonasi. Adapun pihak sekolah dan Dinas Pendidikan mengatakan sistem zonasi sudah memiliki aturan yang jelas dan tidak mungkin yang jauh diterima dibandingkan yang dekat. Kreatif: Maura Diquesa Silentioni S Produser: Larissa Huda #PPDB #Zonasi #Kecurangan #Viral #Pendidikan,Negatif,,,,,492,72,jumlah orang tua bogor datang sman kota bogor kamis terima hasil ppdb sistem zonasi duga ada curang tumpang jarak jauh terima sistem zonasi adapun pihak sekolah dinas didik kata sistem zonasi milik atur jelas mungkin jauh terima banding dekat kreatif maura diquesa silentioni produser larissa huda
483,30/07/2023,X / Twitter,https://x.com/tvOneNews/status/1685529048028725248,"Menteri Pendidikan Kebudayaan, Riset dan Teknologi (Mendikbudristek) RI, Nadiem Makarim angkat bicara terkait ramainya pro kontra sistem zonasi proses Penerimaan Peserta Didik Baru (PPDB). Menurut Mendikbud Nadiem, meski banyak pro kontra, kebijakan sistem zonasi itu harus tetap dilanjutkan. Nadiem mengatakan, sistem zonasi bukanlah kebijakan dirinya, melainkan mantan Mendikbud sebelumnya yakni Muhadjir Effendy. Namun demikian, ia mengaku jika setiap tahun dirinya selalu terkena getah dari kebijakan sistem zonasi tersebut. ""Saya ambil contoh waktu saya pertama masuk. Itu zonasi, kebijakan zonasi itu bukan kebijakan saya. Itu kebijakan sebelumnya, Pak muhadjir. Tapi itu kita sebagai satu tim merasa ini adalah suatu kebijakan yang sangat penting, yang udah pasti bakal merepotkan saya,"" kata Nadiem. Simak berita selengkapnya hanya di https://t.co/1O6JoAE7eS #SoftNews_Sosial #NewsOne #CariBeritaditvOne #Mendikbudristek #NadiemMakarim #SistemZonasi #PPDB",Netral,,,,,963,123,menteri didik budaya riset teknologi mendikbudristek nadiem makarim angkat bicara kait ramai pro kontra sistem zonasi proses terima serta didik baru ppdb mendikbud nadiem meski banyak pro kontra bijak sistem zonasi tetap lanjut nadiem kata sistem zonasi bukan bijak diri mantan mendikbud belum muhadjir effendy demikian aku tiap tahun diri selalu kena getah bijak sistem zonasi sebut ambil contoh waktu pertama masuk zonasi bijak zonasi bijak bijak belum pak muhadjir kita satu tim rasa suatu bijak sangat penting bakal repot kata nadiem simak berita lengkap
484,2021-05-07 00:00:00,X / Twitter,https://x.com/qronoz/status/1412193801431445506,"Sistem Zonasi Covid Diubah, Rasio Testing Kini Jadi Rujukan Budi mengungkap sejumlah Pemda tidak menggelar tes secara agresif agar tak menemukan kasus Covid-19. Dia menyebut sejumlah Pemda itu takut dicap gagal karena menemukan banyak kasus Covid-19. https://t.co/N0A4Uup3JB",Netral,,,,,274,37,sistem zonasi covid ubah rasio testing kini rujuk budi ungkap jumlah pemda gelar tes agresif tak temu kasus covid sebut jumlah pemda takut cap gagal temu banyak kasus covid
485,2017-08-06 00:00:00,X / Twitter,https://x.com/Kemdikdasmen/status/872691655614226432,Penerimaan Peserta Didik Baru (PPDB) Tahun 2017 Terapkan Sistem Zonasi https://t.co/l89NDIoxU6 #BeritaDikbud https://t.co/WkLtEkMY9L,Netral,,,,,132,13,terima serta didik baru ppdb tahun terap sistem zonasi
486,2021-05-07 00:00:00,X / Twitter,https://x.com/CNNIndonesia/status/1412193063993151504,"Sistem Zonasi Covid Diubah, Rasio Testing Kini Jadi Rujukan https://t.co/5pd82aZjnK",Netral,,,,,83,10,sistem zonasi covid ubah rasio testing kini rujuk
487,13/07/2024,X / Twitter,https://x.com/SastraDimeja/status/1812036239735849422,"Sinau seko sistem zonasi, sing berjuang bakale kalah karo sing cedak.",Negatif,,,,,69,11,sinau seko sistem zonasi sing juang bakale kalah karo sing cedak
488,30/12/2019,X / Twitter,https://x.com/detikcom/status/1211639154200776704,"Nadiem mengeluarkan Peraturan 44/2019 yang mengatur soal penerimaan siswa menggunakan sistem zonasi. Bahkan bagi yang memalsu syarat, bisa dipenjarakan. https://t.co/Gdd8WRol4U",Netral,,,,,176,20,nadiem keluar atur atur soal terima siswa guna sistem zonasi bahkan palsu syarat penjara
